,artist,pixelsx,pixelsy,size_bytes,style,title,new_filename,filepath
4720,Konstantinos Parthenis,800.0,402.0,117686.0,Cubism,Still Life with Acropolis in the Background,59741.jpg,five_classes/59741.jpg
4721,Mario Sironi,376.0,429.0,32395.0,Cubism,Self-Portrait,52782.jpg,five_classes/52782.jpg
4722,Carlos Merida,472.0,570.0,177648.0,Cubism,La Endecha,50241.jpg,five_classes/50241.jpg
4723,Diego Rivera,977.0,1188.0,219356.0,Cubism,Portrait de Martin Luis Guzman,86167.jpg,five_classes/86167.jpg
4724,Louis Marcoussis,1004.0,1280.0,392720.0,Cubism,Hyères I ,42837.jpg,five_classes/42837.jpg
4725,Andre Derain,972.0,700.0,153448.0,Cubism,Bathers,71616.jpg,five_classes/71616.jpg
4726,Otto Dix,1465.0,1909.0,641895.0,Cubism,Leda,56925.jpg,five_classes/56925.jpg
4727,Gino Severini,1422.0,1152.0,2407816.0,Cubism,Still life,36211.jpg,five_classes/36211.jpg
4728,Diego Rivera,582.0,698.0,99748.0,Cubism,Zapatista Landscape. The Guerrilla,57265.jpg,five_classes/57265.jpg
4729,Hans Richter,334.0,480.0,29922.0,Cubism,Portrait of Dora Rukser,87067.jpg,five_classes/87067.jpg
4730,M. H. Maxy,780.0,1080.0,343814.0,Cubism,Jews in snow ,59930.jpg,five_classes/59930.jpg
4731,Paul Klee,577.0,696.0,143140.0,Cubism,Castle Garden,76302.jpg,five_classes/76302.jpg
4732,Oscar Dominguez,423.0,640.0,111099.0,Cubism,La Máquina de Coser,43328.jpg,five_classes/43328.jpg
4733,Stanley Pinker,599.0,864.0,118610.0,Cubism,The welder,87247.jpg,five_classes/87247.jpg
4734,Olga Rozanova,550.0,419.0,65121.0,Cubism,Scetch of the Composition,35579.jpg,five_classes/35579.jpg
4735,Franz Marc,1358.0,1600.0,240561.0,Cubism,Caliban (from Shakespeare's The Tempest),5842.jpg,five_classes/5842.jpg
4736,Marcel Duchamp,1411.0,1762.0,237325.0,Cubism,About Young Sister,64729.jpg,five_classes/64729.jpg
4737,Raoul Dufy,584.0,700.0,180028.0,Cubism,Hommage to Mozart,26707.jpg,five_classes/26707.jpg
4738,Le Corbusier,362.0,480.0,26649.0,Cubism,La main et la boite d'allumettes,69177.jpg,five_classes/69177.jpg
4739,Le Corbusier,393.0,480.0,18904.0,Cubism,Nature morte au siphon,99080.jpg,five_classes/99080.jpg
4740,Theo van Doesburg,749.0,525.0,78142.0,Cubism,Kneeling nude,13025.jpg,five_classes/13025.jpg
4741,Juan Gris,500.0,658.0,156900.0,Cubism,Portrait Daniel Henry Kahnweiler,35277.jpg,five_classes/35277.jpg
4742,Kazimir Malevich,638.0,650.0,53422.0,Cubism,Reaper,46491.jpg,five_classes/46491.jpg
4743,Fernand Leger,2276.0,2467.0,4173738.0,Cubism,Three Characters,43308.jpg,five_classes/43308.jpg
4744,Gustave Buchet,570.0,485.0,251329.0,Cubism,Marine,15302.jpg,five_classes/15302.jpg
4745,Paul Cezanne,3176.0,2340.0,1104826.0,Cubism,River at the bridge of the three sources,49352.jpg,five_classes/49352.jpg
4746,Fernand Leger,775.0,990.0,733694.0,Cubism,Factories,32344.jpg,five_classes/32344.jpg
4747,Fernand Leger,1958.0,1542.0,370837.0,Cubism,Still life,98094.jpg,five_classes/98094.jpg
4748,Karl Knaths,640.0,531.0,113840.0,Cubism,Harvest,99612.jpg,five_classes/99612.jpg
4749,Henri Laurens,500.0,325.0,9990.0,Cubism,Valencia,94215.jpg,five_classes/94215.jpg
4750,Fernand Leger,531.0,619.0,59956.0,Cubism,Acrobats,58292.jpg,five_classes/58292.jpg
4751,Salvador Dali,707.0,838.0,156355.0,Cubism,Puristic Still Life,30465.jpg,five_classes/30465.jpg
4752,David Kakabadze,947.0,1292.0,358625.0,Cubism,Industry,74370.jpg,five_classes/74370.jpg
4753,Fernand Leger,753.0,650.0,82377.0,Cubism,The mask negro,17.jpg,five_classes/17.jpg
4754,Fernand Leger,640.0,448.0,41843.0,Cubism,Animated Landscape,50337.jpg,five_classes/50337.jpg
4755,Lyonel Feininger,1013.0,800.0,400881.0,Cubism,The Cathedral,73611.jpg,five_classes/73611.jpg
4756,Gosta Adrian-Nilsson,379.0,500.0,211868.0,Cubism,Rödgrön figur,8554.jpg,five_classes/8554.jpg
4757,Vasile Dobrian,375.0,550.0,61234.0,Cubism,Musical,44791.jpg,five_classes/44791.jpg
4758,Olexandr Archipenko,360.0,575.0,29820.0,Cubism,Nude Female Figure Shown from the Back ,62223.jpg,five_classes/62223.jpg
4759,Juan Gris,1129.0,738.0,124472.0,Cubism,The mountain 'Le Canigou',31996.jpg,five_classes/31996.jpg
4760,Pablo Picasso,848.0,1088.0,452283.0,Cubism,Pedestal,12065.jpg,five_classes/12065.jpg
4761,Louis Marcoussis,1024.0,651.0,238841.0,Cubism,Still Life,17318.jpg,five_classes/17318.jpg
4762,Fernand Leger,480.0,611.0,40487.0,Cubism,Face with both hands ,9078.jpg,five_classes/9078.jpg
4763,Georges Valmier,961.0,1280.0,448845.0,Cubism,Still Life No. 3,41236.jpg,five_classes/41236.jpg
4764,Louis Marcoussis,600.0,980.0,168801.0,Cubism,Jug and Card ,37292.jpg,five_classes/37292.jpg
4765,Vajda Lajos,955.0,866.0,161443.0,Cubism,Spotty House ,27486.jpg,five_classes/27486.jpg
4766,Henri Laurens,570.0,381.0,145627.0,Cubism,Femme allongée au bras levé,73208.jpg,five_classes/73208.jpg
4767,Fernand Leger,778.0,929.0,311959.0,Cubism,The Butcher Shop,67516.jpg,five_classes/67516.jpg
4768,Karl Knaths,1385.0,1027.0,274704.0,Cubism,Untitled,21821.jpg,five_classes/21821.jpg
4769,Gino Severini,789.0,1224.0,686549.0,Cubism,Flowers and masks,45782.jpg,five_classes/45782.jpg
4770,Pierre Tal-Coat,512.0,406.0,107782.0,Cubism,Nature morte au pichet et raisins,18164.jpg,five_classes/18164.jpg
4771,Wyndham Lewis,1401.0,1536.0,219021.0,Cubism,Creation Myth,40731.jpg,five_classes/40731.jpg
4772,Yiannis Tsaroychis,800.0,565.0,174507.0,Cubism,Landscape of Olympia,43211.jpg,five_classes/43211.jpg
4773,Pablo Picasso,789.0,1088.0,286809.0,Cubism,Portrait of Sylvette David,83419.jpg,five_classes/83419.jpg
4774,Marevna (Marie Vorobieff),500.0,651.0,77241.0,Cubism,Portrait of Ossip Zadkine,9361.jpg,five_classes/9361.jpg
4775,David Bomberg,570.0,350.0,48896.0,Cubism,Racehorses,11818.jpg,five_classes/11818.jpg
4776,David Bomberg,1138.0,852.0,219811.0,Cubism,Barges,87007.jpg,five_classes/87007.jpg
4777,Yiannis Moralis,467.0,672.0,23799.0,Cubism,Erotic,26321.jpg,five_classes/26321.jpg
4778,Rene Magritte,1397.0,1313.0,270485.0,Cubism,Three nudes in an interior,82740.jpg,five_classes/82740.jpg
4779,Vilhelm Lundstrom,463.0,640.0,61709.0,Cubism,"Still Life with Water Jug, Towel and Jars",37658.jpg,five_classes/37658.jpg
4780,Marevna (Marie Vorobieff),468.0,600.0,108933.0,Cubism,Portrait of David Hodge and girlfriend,74579.jpg,five_classes/74579.jpg
4781,Opus 2,535.0,700.0,72499.0,Cubism,Haven,13331.jpg,five_classes/13331.jpg
4782,Yiannis Moralis,800.0,556.0,446068.0,Cubism,Funerary Composition II,68502.jpg,five_classes/68502.jpg
4783,Marevna (Marie Vorobieff),1181.0,912.0,921863.0,Cubism,Study of a Dead Crow,22204.jpg,five_classes/22204.jpg
4784,Marevna (Marie Vorobieff),698.0,1000.0,214781.0,Cubism,Woman and the animals,34522.jpg,five_classes/34522.jpg
4785,Gino Severini,476.0,684.0,371761.0,Cubism,Still Life,80792.jpg,five_classes/80792.jpg
4786,Paul Ackerman,640.0,544.0,122890.0,Cubism,Personnages Cubistes,89621.jpg,five_classes/89621.jpg
4787,Fernand Leger,451.0,571.0,48273.0,Cubism,Peti parrot women (Women in parrot),66140.jpg,five_classes/66140.jpg
4788,Amadeo de Souza-Cardoso,1409.0,828.0,306444.0,Cubism,The kitchen in the house Manhaus,39202.jpg,five_classes/39202.jpg
4789,Guilherme de Santa-Rita,1029.0,1312.0,170407.0,Cubism,Decomposição dynamica de uma mesa + estylo do movimento (INTERSECCIONISMO PLASTICO),25230.jpg,five_classes/25230.jpg
4790,Jean David,479.0,720.0,90821.0,Cubism,Israel,76476.jpg,five_classes/76476.jpg
4791,Fernand Leger,2028.0,2784.0,1631865.0,Cubism,Houses in the trees landscape n°3,24889.jpg,five_classes/24889.jpg
4792,Man Ray,415.0,600.0,108516.0,Cubism,Electro-Magie,98107.jpg,five_classes/98107.jpg
4793,Marc Chagall,1325.0,1902.0,309851.0,Cubism,The Fiddler ,51021.jpg,five_classes/51021.jpg
4794,Carlos Merida,421.0,570.0,151476.0,Cubism,A hymn to the Shulamite,13076.jpg,five_classes/13076.jpg
4795,Pablo Picasso,796.0,1088.0,419445.0,Cubism,Seated woman,54738.jpg,five_classes/54738.jpg
4796,Pablo Picasso,1088.0,861.0,476793.0,Cubism,Glass and pitcher,24943.jpg,five_classes/24943.jpg
4797,Fernand Leger,1320.0,2070.0,507692.0,Cubism,Still life in the tankard final state,30458.jpg,five_classes/30458.jpg
4798,Gustave Buchet,440.0,537.0,109383.0,Cubism,Three Women,23766.jpg,five_classes/23766.jpg
4799,Georges Valmier,1024.0,1220.0,334898.0,Cubism,Portrait of the Artist's Mother,48273.jpg,five_classes/48273.jpg
4800,Henri Laurens,414.0,570.0,110714.0,Cubism,Untitled (from Dialogues),51023.jpg,five_classes/51023.jpg
4801,Gosta Adrian-Nilsson,376.0,500.0,102558.0,Cubism,Dancers,69397.jpg,five_classes/69397.jpg
4802,Jean Metzinger,470.0,661.0,313994.0,Cubism,Les Baigneuses ,24510.jpg,five_classes/24510.jpg
4803,Vilhelm Lundstrom,1180.0,1520.0,368330.0,Cubism,Stående Model,4989.jpg,five_classes/4989.jpg
4804,Marc Chagall,1385.0,1905.0,367812.0,Cubism,Three Acrobates,21863.jpg,five_classes/21863.jpg
4805,Auguste Herbin,975.0,641.0,165691.0,Cubism,The Oise at Vadencourt ,82541.jpg,five_classes/82541.jpg
4806,Umberto Boccioni,570.0,800.0,122566.0,Cubism,Silvia,8772.jpg,five_classes/8772.jpg
4807,Aristarkh Lentulov,800.0,825.0,117569.0,Cubism,Portrait of the Regisseur Alexander Tairov,76295.jpg,five_classes/76295.jpg
4808,Karl Knaths,1243.0,1400.0,175643.0,Cubism,"Wisconsin, from the United States Series",99924.jpg,five_classes/99924.jpg
4809,Olexandr Archipenko,790.0,1024.0,143912.0,Cubism,Composition 1920,5998.jpg,five_classes/5998.jpg
4810,Pyotr Konchalovsky,1000.0,904.0,502092.0,Cubism,Agave,27610.jpg,five_classes/27610.jpg
4811,Jean Metzinger,691.0,851.0,273503.0,Cubism,"Still Life: Playing Cards, Coffee Cup and Apples",42742.jpg,five_classes/42742.jpg
4812,Max Ernst,1574.0,2156.0,451673.0,Cubism,My Absolute,61195.jpg,five_classes/61195.jpg
4813,Nikos Hadjikyriakos-Ghikas,483.0,463.0,59940.0,Cubism,Studio in Paris,51407.jpg,five_classes/51407.jpg
4814,Fernand Leger,465.0,650.0,54514.0,Cubism,The two women bouquet,102383.jpg,five_classes/102383.jpg
4815,Franz Marc,821.0,1169.0,202248.0,Cubism,The Enchanted Mill,68720.jpg,five_classes/68720.jpg
4816,Louis Marcoussis,397.0,562.0,89314.0,Cubism,Portret van Albert Flechteim,22495.jpg,five_classes/22495.jpg
4817,Janos Mattis-Teutsch,362.0,540.0,76213.0,Cubism,Figure in Landscape,57939.jpg,five_classes/57939.jpg
4818,Paul Cezanne,2536.0,2032.0,580654.0,Cubism,Maison Maria with a View of Chateau Noir,24093.jpg,five_classes/24093.jpg
4819,Gosta Adrian-Nilsson,340.0,500.0,127146.0,Cubism,Vertical figure,67261.jpg,five_classes/67261.jpg
4820,M.F. Husain,570.0,469.0,218045.0,Cubism,Drawing,72468.jpg,five_classes/72468.jpg
4821,Fernand Leger,1980.0,2484.0,1474983.0,Cubism,Contrast of Forms,12271.jpg,five_classes/12271.jpg
4822,Man Ray,1024.0,739.0,229891.0,Cubism,Landscape,19217.jpg,five_classes/19217.jpg
4823,Fernand Leger,1584.0,1290.0,382999.0,Cubism,Two Women and still life 1st state,74903.jpg,five_classes/74903.jpg
4824,Jacob Lawrence,638.0,800.0,136446.0,Cubism,War Series: Alert,65394.jpg,five_classes/65394.jpg
4825,Olga Rozanova,743.0,600.0,99711.0,Cubism,Lady in pink (Artist's sister Anna Rozanova),88843.jpg,five_classes/88843.jpg
4826,Pyotr Konchalovsky,800.0,663.0,398995.0,Cubism,Kuntsevo. Cottage.,39442.jpg,five_classes/39442.jpg
4827,Willi Baumeister,500.0,407.0,56273.0,Cubism,Red Landscape,56320.jpg,five_classes/56320.jpg
4828,Carlos Merida,469.0,600.0,23691.0,Cubism,El Verano,77151.jpg,five_classes/77151.jpg
4829,Theo van Doesburg,861.0,1030.0,729585.0,Cubism,Composition III (Still life),72304.jpg,five_classes/72304.jpg
4830,Fernand Leger,2238.0,1848.0,927624.0,Cubism,Acrobats in the circus,75217.jpg,five_classes/75217.jpg
4831,Nzante Spee,400.0,690.0,226475.0,Cubism,"The Man, the Women and the Child",1763.jpg,five_classes/1763.jpg
4832,Theo van Doesburg,1200.0,789.0,195065.0,Cubism,Composition with three heads (from sketchbook 13),63699.jpg,five_classes/63699.jpg
4833,Yiannis Tsaroychis,800.0,418.0,95211.0,Cubism,The Spirit of the Technique,84514.jpg,five_classes/84514.jpg
4834,Louis Marcoussis,682.0,1280.0,247789.0,Cubism,"Violin, Bottle Flowers in a Glass and Eight of Spades ",3159.jpg,five_classes/3159.jpg
4835,Paul Cezanne,1025.0,828.0,108934.0,Cubism,The Garden Terrace at Les Lauves,17893.jpg,five_classes/17893.jpg
4836,Stuart Davis,1068.0,780.0,118634.0,Cubism,New York Waterfront,102018.jpg,five_classes/102018.jpg
4837,Marc Chagall,618.0,800.0,161519.0,Cubism,Snow-covered church,26555.jpg,five_classes/26555.jpg
4838,Georges Valmier,912.0,1280.0,330656.0,Cubism,Still Life in front of the Window,68794.jpg,five_classes/68794.jpg
4839,Andre Derain,700.0,858.0,573557.0,Cubism,Martigues Landscape,27582.jpg,five_classes/27582.jpg
4840,Guilherme de Santa-Rita,1015.0,1308.0,169790.0,Cubism,Compenetração estática interior de uma cabeça = complementarismo congénito absoluto (SENSIBILIDADE LITHOGRAPHICA),33729.jpg,five_classes/33729.jpg
4841,Max Ernst,910.0,1046.0,205810.0,Cubism,Untitled,14668.jpg,five_classes/14668.jpg
4842,Karl Knaths,640.0,557.0,122471.0,Cubism,Geranium,81325.jpg,five_classes/81325.jpg
4843,Fernand Leger,800.0,516.0,100314.0,Cubism,The great tug,2816.jpg,five_classes/2816.jpg
4844,Jean David,700.0,490.0,59168.0,Cubism,Boats of Jewish Immigrants (Hamaapilim),101033.jpg,five_classes/101033.jpg
4845,Paul Cezanne,3176.0,2687.0,848687.0,Cubism,Large Bathers,1695.jpg,five_classes/1695.jpg
4846,Jean David,403.0,570.0,165546.0,Cubism,Figure,53529.jpg,five_classes/53529.jpg
4847,Paul Cezanne,2536.0,2030.0,481534.0,Cubism,Jourdan's Cottage,102135.jpg,five_classes/102135.jpg
4848,Gosta Adrian-Nilsson,351.0,570.0,185984.0,Cubism,Gratulationsönskning,13019.jpg,five_classes/13019.jpg
4849,Ernst Ludwig Kirchner,650.0,742.0,675282.0,Cubism,The Kiss,769.jpg,five_classes/769.jpg
4850,Marevna (Marie Vorobieff),600.0,405.0,112055.0,Cubism,Portrait of Catherine Dolan,85319.jpg,five_classes/85319.jpg
4851,Paul Klee,665.0,479.0,24675.0,Cubism,Revolving House,28722.jpg,five_classes/28722.jpg
4852,Diego Rivera,831.0,1188.0,172273.0,Cubism,Portrait of the Adolfo Best Maugard,62907.jpg,five_classes/62907.jpg
4853,André Lhote,688.0,550.0,90879.0,Cubism,L’Atelier sur la terrasse de Mirmande,40630.jpg,five_classes/40630.jpg
4854,Franz Marc,864.0,941.0,137421.0,Cubism,Deer in the Forest II,13389.jpg,five_classes/13389.jpg
4855,Juan Gris,2844.0,3882.0,5393504.0,Cubism,Landscape at Beaulieu,41945.jpg,five_classes/41945.jpg
4856,Paul Klee,700.0,1054.0,44901.0,Cubism,Pious northern landscape,47744.jpg,five_classes/47744.jpg
4857,Ernst Ludwig Kirchner,1135.0,1415.0,3076117.0,Cubism,"Dancing Female Nude, Gret Palucca",10315.jpg,five_classes/10315.jpg
4858,Paul Cezanne,1198.0,928.0,105618.0,Cubism,Still life with three skulls,16674.jpg,five_classes/16674.jpg
4859,Louis Marcoussis,1080.0,826.0,827196.0,Cubism,Untitled Still Life,47627.jpg,five_classes/47627.jpg
4860,Marevna (Marie Vorobieff),453.0,598.0,108613.0,Cubism,Portrait of Sergei Diaghilev,29587.jpg,five_classes/29587.jpg
4861,Pyotr Konchalovsky,450.0,406.0,44858.0,Cubism,Factory in Nara,61311.jpg,five_classes/61311.jpg
4862,M.F. Husain,431.0,570.0,192917.0,Cubism,Untitled,76544.jpg,five_classes/76544.jpg
4863,Georges Braque,750.0,410.0,43049.0,Cubism,A Black Pedestal,68289.jpg,five_classes/68289.jpg
4864,Georges Braque,708.0,580.0,33183.0,Cubism,"Napkin, knife and pears",25093.jpg,five_classes/25093.jpg
4865,Kazimir Malevich,1000.0,752.0,188726.0,Cubism,Peasant Women in a Church ,52260.jpg,five_classes/52260.jpg
4866,Fernand Leger,460.0,650.0,45609.0,Cubism,Mechanical Elements on red background,37961.jpg,five_classes/37961.jpg
4867,Max Weber,1337.0,1825.0,415064.0,Cubism,The Two Musicians,27444.jpg,five_classes/27444.jpg
4868,Juan Gris,758.0,641.0,77958.0,Cubism,The Open Book,88468.jpg,five_classes/88468.jpg
4869,Pablo Picasso,839.0,1088.0,301712.0,Cubism,Still life,78234.jpg,five_classes/78234.jpg
4870,Jean David,1887.0,2632.0,953879.0,Cubism,Jonah and the Whale (Israel Travel Poster),31833.jpg,five_classes/31833.jpg
4871,Lyonel Feininger,640.0,506.0,124841.0,Cubism,Harbor Mole ,13425.jpg,five_classes/13425.jpg
4872,Carlos Merida,412.0,500.0,106877.0,Cubism,MANIFESTACIÓN,81978.jpg,five_classes/81978.jpg
4873,Kazimir Malevich,605.0,557.0,76307.0,Cubism,Laundress,22785.jpg,five_classes/22785.jpg
4874,Lyubov Popova,491.0,599.0,109475.0,Cubism,Cubist landscape city ,65662.jpg,five_classes/65662.jpg
4875,Patrick Henry Bruce,700.0,459.0,325606.0,Cubism,Composition IV,74472.jpg,five_classes/74472.jpg
4876,Theo van Doesburg,1198.0,1664.0,391290.0,Cubism,Lena in interieur,37988.jpg,five_classes/37988.jpg
4877,Fernand Leger,2079.0,1665.0,504821.0,Cubism,Three women with the still life,22688.jpg,five_classes/22688.jpg
4878,Umberto Boccioni,1546.0,1559.0,487812.0,Cubism,The antigraceful,90007.jpg,five_classes/90007.jpg
4879,Olga Rozanova,766.0,891.0,129686.0,Cubism,Still Life,29825.jpg,five_classes/29825.jpg
4880,Juan Gris,5137.0,3396.0,5534860.0,Cubism,The Open Window,66723.jpg,five_classes/66723.jpg
4881,Maurice de Vlaminck,500.0,409.0,56742.0,Cubism,The Table (Still Life with Almonds),55832.jpg,five_classes/55832.jpg
4882,Pyotr Konchalovsky,666.0,508.0,55423.0,Cubism,Figure in a collection of poems 'Autographs',97560.jpg,five_classes/97560.jpg
4883,Arshile Gorky,692.0,1024.0,176719.0,Cubism,Child of an Idumean Night (Composition No. 4),37791.jpg,five_classes/37791.jpg
4884,Roy Lichtenstein,468.0,328.0,88492.0,Cubism,Landscape with figures and rainbow,2862.jpg,five_classes/2862.jpg
4885,André Lhote,433.0,500.0,235881.0,Cubism,L'escale,98114.jpg,five_classes/98114.jpg
4886,Juan Gris,959.0,1137.0,181230.0,Cubism,Bananas,19746.jpg,five_classes/19746.jpg
4887,Franz Marc,902.0,640.0,114322.0,Cubism,Mandrill,60106.jpg,five_classes/60106.jpg
4888,Marc Chagall,581.0,750.0,59437.0,Cubism,Jew in Green,72225.jpg,five_classes/72225.jpg
4889,Louis Marcoussis,908.0,1280.0,376963.0,Cubism,Guitar and Pomegranates by a Window ,84203.jpg,five_classes/84203.jpg
4890,Fernand Leger,544.0,800.0,77359.0,Cubism,Woman with a Cat,48831.jpg,five_classes/48831.jpg
4891,Georges Braque,811.0,1042.0,256092.0,Cubism,Fishing boats,94977.jpg,five_classes/94977.jpg
4892,Vasile Dobrian,650.0,896.0,286616.0,Cubism,Composition With Guitar,96282.jpg,five_classes/96282.jpg
4893,Lyonel Feininger,513.0,640.0,182325.0,Cubism,St. Mary's Church with the Arrow ,76156.jpg,five_classes/76156.jpg
4894,Enrico Prampolini,512.0,302.0,27208.0,Cubism,Architectural Form of Future Ideal Landscape,26840.jpg,five_classes/26840.jpg
4895,Lyonel Feininger,456.0,599.0,42950.0,Cubism,Gaberndorf II,39963.jpg,five_classes/39963.jpg
4896,Louis Schanker,570.0,504.0,214303.0,Cubism,Three Figures,45936.jpg,five_classes/45936.jpg
4897,Jean Metzinger,485.0,700.0,546357.0,Cubism,La Femme à l'Éventail (Woman with Fan) ,56846.jpg,five_classes/56846.jpg
4898,Franz Marc,1022.0,739.0,170418.0,Cubism,Two Horses,25124.jpg,five_classes/25124.jpg
4899,Pablo Picasso,1088.0,872.0,272334.0,Cubism,Scenes of bullfighting,53960.jpg,five_classes/53960.jpg
4900,Juan Gris,772.0,1137.0,163931.0,Cubism,Woman with a Mandolin (after Corot),71345.jpg,five_classes/71345.jpg
4901,Carlos Merida,570.0,431.0,173789.0,Cubism,El Dios del Fuego,17103.jpg,five_classes/17103.jpg
4902,Fernand Leger,504.0,650.0,22160.0,Cubism,Study of mask for  The creation of Monde,34732.jpg,five_classes/34732.jpg
4903,Pablo Picasso,876.0,1088.0,329886.0,Cubism,"Guitar, bottle, fruit dish and glass on the table",32776.jpg,five_classes/32776.jpg
4904,Alekos Kontopoulos ,522.0,650.0,120002.0,Cubism,Armchair,80283.jpg,five_classes/80283.jpg
4905,Georges Ribemont-Dessaignes,426.0,428.0,17626.0,Cubism,Untitled (Portrait),68337.jpg,five_classes/68337.jpg
4906,Georges Valmier,450.0,526.0,143743.0,Cubism,Marin et bateaux,80942.jpg,five_classes/80942.jpg
4907,Olga Rozanova,594.0,805.0,156980.0,Cubism,Simultaneous Representation of a King of Hearts and a King of Diamonds,87172.jpg,five_classes/87172.jpg
4908,Corneliu Michailescu,650.0,809.0,334639.0,Cubism,Composition With Romanian Motifs,29293.jpg,five_classes/29293.jpg
4909,Sandor Bortnyik,700.0,490.0,43416.0,Cubism,Asztali csendélet ,75563.jpg,five_classes/75563.jpg
4910,Paul Klee,800.0,626.0,121838.0,Cubism,Oriental Architecture,85727.jpg,five_classes/85727.jpg
4911,Carlos Merida,552.0,570.0,209275.0,Cubism,Composición abstracta,67127.jpg,five_classes/67127.jpg
4912,Mario Sironi,945.0,1322.0,308803.0,Cubism,The Lamp,20586.jpg,five_classes/20586.jpg
4913,Gustave Buchet,570.0,399.0,205249.0,Cubism,Nu et composition,37653.jpg,five_classes/37653.jpg
4914,Franz Marc,1077.0,918.0,221458.0,Cubism,The First Animals,67815.jpg,five_classes/67815.jpg
4915,David Kakabadze,1316.0,1598.0,625604.0,Cubism,Sailboats,31166.jpg,five_classes/31166.jpg
4916,Paul Klee,755.0,1170.0,143027.0,Cubism,Dream City,69988.jpg,five_classes/69988.jpg
4917,Marevna (Marie Vorobieff),750.0,526.0,146468.0,Cubism,Marika with her dog and cats,51348.jpg,five_classes/51348.jpg
4918,Konstantinos Parthenis,1178.0,650.0,214667.0,Cubism,Still Life,33395.jpg,five_classes/33395.jpg
4919,Patrick Henry Bruce,700.0,517.0,299704.0,Cubism,Composition II,99261.jpg,five_classes/99261.jpg
4920,Leopold Survage,512.0,359.0,51318.0,Cubism,Portrait de nonnes,52134.jpg,five_classes/52134.jpg
4921,Leopold Survage,640.0,477.0,135456.0,Cubism,31,39382.jpg,five_classes/39382.jpg
4922,Jack Bush,800.0,566.0,150098.0,Cubism,Untitled (WC127) ,61669.jpg,five_classes/61669.jpg
4923,Pablo Picasso,1088.0,847.0,439712.0,Cubism,Algerian women (Delacroix),94038.jpg,five_classes/94038.jpg
